Heel_X,Heel_Y,Heel_Z,TOE_X,TOE_Y,TOY_Z,"sqrt(heel x, y, z)","sqrt(toe x, y, z)",PD_or_Non
-0.0625,0.12499,1.375,-0.062544,-0.060833,1.3438,1.3821,1.3466,0
-0.0625,0.12499,1.375,-0.062478,-0.059666,1.3438,1.3821,1.3465,0
-0.0625,0.125,1.375,-0.062389,-0.058363,1.3438,1.3821,1.3465,0
-0.0625,0.125,1.375,-0.062293,-0.056923,1.3438,1.3821,1.3464,0
-0.0625,0.125,1.375,-0.062217,-0.055341,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.062194,-0.053635,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.062255,-0.051881,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.062418,-0.050231,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.062682,-0.048891,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.063009,-0.048074,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.063325,-0.04793,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.063524,-0.048509,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.063478,-0.049753,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.063068,-0.051531,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.062212,-0.053671,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.060905,-0.055985,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.059234,-0.058276,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.05739,-0.060332,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.055636,-0.061936,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.054259,-0.062886,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.0535,-0.063035,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.0535,-0.062312,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.054257,-0.060759,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.055634,-0.058533,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.057388,-0.055895,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.059234,-0.053183,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.060906,-0.050755,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.062215,-0.048931,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.063072,-0.047942,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.063483,-0.047874,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.063528,-0.048637,1.3438,1.3821,1.3461,0
-0.0625,0.12501,1.375,-0.063327,-0.049966,1.3438,1.3821,1.3462,0
-0.0625,0.12501,1.375,-0.063006,-0.051471,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.062674,-0.052736,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.062405,-0.053441,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.062238,-0.053461,1.3438,1.3821,1.3463,0
-0.0625,0.12499,1.375,-0.062177,-0.052897,1.3438,1.3821,1.3462,0
-0.0625,0.12499,1.375,-0.062205,-0.052029,1.3438,1.3821,1.3462,0
-0.0625,0.12498,1.375,-0.062291,-0.051211,1.3438,1.3821,1.3462,0
-0.0625,0.12498,1.375,-0.062403,-0.050755,1.3438,1.3821,1.3462,0
-0.0625,0.12499,1.375,-0.062512,-0.050846,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.062596,-0.051509,1.3438,1.3821,1.3462,0
-0.0625,0.12502,1.375,-0.062642,-0.05263,1.3438,1.3821,1.3462,0
-0.0625,0.12504,1.375,-0.062646,-0.053994,1.3438,1.3821,1.3463,0
-0.0625,0.12506,1.375,-0.06261,-0.055346,1.3438,1.3821,1.3463,0
-0.0625,0.12507,1.375,-0.062541,-0.056442,1.3438,1.3821,1.3464,0
-0.0625,0.12506,1.375,-0.062452,-0.05709,1.3438,1.3821,1.3464,0
-0.0625,0.12503,1.375,-0.062362,-0.057185,1.3438,1.3821,1.3464,0
-0.0625,0.12499,1.375,-0.062292,-0.056741,1.3438,1.3821,1.3464,0
-0.0625,0.12492,1.375,-0.062265,-0.055896,1.3438,1.3821,1.3464,0
-0.0625,0.12485,1.375,-0.062302,-0.054893,1.3438,1.3821,1.3463,0
-0.0625,0.12479,1.375,-0.062413,-0.054014,1.3438,1.3821,1.3463,0
-0.0625,0.12478,1.375,-0.062596,-0.053505,1.3438,1.3821,1.3463,0
-0.0625,0.12482,1.375,-0.062826,-0.053503,1.3438,1.3821,1.3463,0
-0.0625,0.12494,1.375,-0.063053,-0.054001,1.3438,1.3821,1.3463,0
-0.0625,0.12513,1.375,-0.063206,-0.054871,1.3438,1.3821,1.3464,0
-0.0625,0.12536,1.375,-0.063201,-0.055921,1.3438,1.3821,1.3464,0
-0.0625,0.1256,1.375,-0.062958,-0.056951,1.3437,1.3821,1.3464,0
-0.0625,0.12575,1.375,-0.062425,-0.057802,1.3437,1.3822,1.3464,0
-0.0625,0.12574,1.375,-0.061598,-0.058361,1.3438,1.3822,1.3464,0
-0.0625,0.12547,1.375,-0.060543,-0.058546,1.3438,1.3821,1.3464,0
-0.0625,0.1249,1.375,-0.059394,-0.058304,1.3438,1.3821,1.3463,0
-0.0625,0.12402,1.375,-0.058336,-0.057612,1.3438,1.382,1.3462,0
-0.0625,0.12291,1.375,-0.057569,-0.056496,1.3438,1.3819,1.3462,0
-0.0625,0.12172,1.375,-0.05725,-0.055041,1.3438,1.3818,1.3461,0
-0.0625,0.12066,1.375,-0.057454,-0.053378,1.3438,1.3817,1.346,0
-0.0625,0.11994,1.375,-0.058147,-0.051659,1.3438,1.3816,1.346,0
-0.0625,0.11973,1.375,-0.059201,-0.050025,1.3438,1.3816,1.346,0
-0.0625,0.12009,1.375,-0.060435,-0.048596,1.3438,1.3816,1.346,0
-0.0625,0.12098,1.375,-0.061661,-0.047472,1.3438,1.3817,1.346,0
-0.0625,0.12221,1.375,-0.062715,-0.046748,1.3438,1.3818,1.346,0
-0.0625,0.12355,1.375,-0.063479,-0.046506,1.3438,1.382,1.3461,0
-0.0625,0.12474,1.375,-0.063877,-0.046805,1.3438,1.3821,1.3461,0
-0.0625,0.12555,1.375,-0.063877,-0.047653,1.3438,1.3821,1.3461,0
-0.0625,0.12584,1.375,-0.063478,-0.049004,1.3438,1.3822,1.3461,0
-0.0625,0.12555,1.375,-0.062714,-0.050768,1.3438,1.3821,1.3462,0
-0.0625,0.12474,1.375,-0.06166,-0.052833,1.3438,1.3821,1.3462,0
-0.0625,0.12355,1.375,-0.060435,-0.055085,1.3438,1.382,1.3462,0
-0.0625,0.12221,1.375,-0.059201,-0.057404,1.3438,1.3818,1.3463,0
-0.0625,0.12097,1.375,-0.058147,-0.059657,1.3438,1.3817,1.3463,0
-0.0625,0.12008,1.375,-0.057455,-0.061684,1.3438,1.3816,1.3464,0
-0.0625,0.11971,1.375,-0.057252,-0.063306,1.3438,1.3816,1.3465,0
-0.0625,0.11992,1.375,-0.057571,-0.064335,1.3438,1.3816,1.3465,0
-0.0625,0.12065,1.375,-0.058338,-0.064602,1.3438,1.3817,1.3466,0
-0.0625,0.12172,1.375,-0.059395,-0.063981,1.3438,1.3818,1.3466,0
-0.0625,0.12293,1.375,-0.060543,-0.062438,1.3438,1.3819,1.3466,0
-0.0625,0.12405,1.375,-0.061595,-0.060059,1.3438,1.382,1.3465,0
-0.0625,0.12495,1.375,-0.062419,-0.057081,1.3438,1.3821,1.3464,0
-0.0625,0.12553,1.375,-0.062951,-0.053876,1.3438,1.3821,1.3463,0
-0.0625,0.12579,1.375,-0.063193,-0.050908,1.3438,1.3822,1.3462,0
-0.0625,0.12578,1.375,-0.0632,-0.048631,1.3438,1.3822,1.3461,0
-0.0625,0.12558,1.375,-0.063051,-0.047386,1.3438,1.3821,1.3461,0
-0.0625,0.12529,1.375,-0.06283,-0.047304,1.3438,1.3821,1.346,0
-0.0625,0.12498,1.375,-0.062608,-0.048288,1.3438,1.3821,1.3461,0
-0.0625,0.12474,1.375,-0.062433,-0.050062,1.3438,1.3821,1.3461,0
-0.0625,0.12461,1.375,-0.062327,-0.052273,1.3438,1.382,1.3462,0
-0.0625,0.12461,1.375,-0.06229,-0.05459,1.3438,1.382,1.3463,0
-0.0625,0.12474,1.375,-0.062309,-0.056767,1.3438,1.3821,1.3464,0
-0.0625,0.12497,1.375,-0.062363,-0.058652,1.3438,1.3821,1.3465,0
-0.0625,0.12527,1.375,-0.062428,-0.060171,1.3438,1.3821,1.3465,0
-0.0625,0.12555,1.375,-0.062489,-0.061307,1.3438,1.3821,1.3466,0
-0.0625,0.12574,1.375,-0.062533,-0.062082,1.3438,1.3822,1.3466,0
-0.0625,0.12574,1.375,-0.062556,-0.062543,1.3438,1.3822,1.3467,0
-0.0625,0.12549,1.375,-0.062561,-0.06276,1.3438,1.3821,1.3467,0
-0.0625,0.12493,1.375,-0.062551,-0.062807,1.3438,1.3821,1.3467,0
-0.0625,0.12408,1.375,-0.062534,-0.062756,1.3438,1.382,1.3467,0
-0.0625,0.12301,1.375,-0.062515,-0.062664,1.3438,1.3819,1.3467,0
-0.0625,0.12186,1.375,-0.062499,-0.062572,1.3438,1.3818,1.3467,0
-0.0625,0.12082,1.375,-0.062488,-0.062499,1.3438,1.3817,1.3467,0
-0.0625,0.1201,1.375,-0.062483,-0.06245,1.3438,1.3816,1.3467,0
-0.0625,0.11984,1.375,-0.062483,-0.062418,1.3438,1.3816,1.3466,0
-0.0625,0.1201,1.375,-0.062487,-0.062391,1.3438,1.3816,1.3466,0
-0.0625,0.12082,1.375,-0.062492,-0.062364,1.3438,1.3817,1.3466,0
-0.0625,0.12186,1.375,-0.062497,-0.062335,1.3438,1.3818,1.3466,0
-0.0625,0.12302,1.375,-0.062502,-0.062314,1.3438,1.3819,1.3466,0
-0.0625,0.12411,1.375,-0.062504,-0.062318,1.3438,1.382,1.3466,0
-0.0625,0.12497,1.375,-0.062505,-0.062368,1.3438,1.3821,1.3466,0
-0.0625,0.12554,1.375,-0.062505,-0.062479,1.3438,1.3821,1.3467,0
-0.0625,0.12578,1.375,-0.062503,-0.062651,1.3438,1.3822,1.3467,0
-0.0625,0.12576,1.375,-0.062502,-0.062863,1.3438,1.3822,1.3467,0
-0.0625,0.12553,1.375,-0.0625,-0.06307,1.3438,1.3821,1.3467,0
-0.0625,0.12519,1.375,-0.062499,-0.063201,1.3438,1.3821,1.3467,0
-0.0625,0.12485,1.375,-0.062499,-0.063174,1.3438,1.3821,1.3467,0
-0.0625,0.12457,1.375,-0.062499,-0.06291,1.3438,1.382,1.3467,0
-0.0625,0.12444,1.375,-0.062499,-0.06236,1.3438,1.382,1.3466,0
-0.0625,0.12448,1.375,-0.062499,-0.061526,1.3438,1.382,1.3466,0
-0.0625,0.12472,1.375,-0.0625,-0.060477,1.3438,1.3821,1.3466,0
-0.0625,0.12512,1.375,-0.0625,-0.059352,1.3438,1.3821,1.3465,0
-0.0625,0.12562,1.375,-0.0625,-0.058339,1.3438,1.3821,1.3465,0
-0.0625,0.12608,1.375,-0.0625,-0.057633,1.3438,1.3822,1.3464,0
-0.0625,0.12637,1.375,-0.0625,-0.057385,1.3438,1.3822,1.3464,0
-0.0625,0.12631,1.375,-0.0625,-0.05765,1.3438,1.3822,1.3464,0
-0.0625,0.12574,1.375,-0.0625,-0.058372,1.3438,1.3822,1.3465,0
-0.0625,0.12458,1.375,-0.0625,-0.059402,1.3438,1.382,1.3465,0
-0.0625,0.12281,1.375,-0.0625,-0.060541,1.3438,1.3819,1.3466,0
-0.0625,0.12058,1.375,-0.0625,-0.061595,1.3438,1.3817,1.3466,0
-0.0625,0.11812,1.375,-0.0625,-0.062421,1.3438,1.3815,1.3467,0
-0.0625,0.11578,1.375,-0.0625,-0.062944,1.3438,1.3813,1.3467,0
-0.0625,0.11392,1.375,-0.0625,-0.06316,1.3438,1.3811,1.3467,0
-0.0625,0.11282,1.375,-0.0625,-0.063122,1.3438,1.381,1.3467,0
-0.0625,0.11265,1.375,-0.0625,-0.06292,1.3438,1.381,1.3467,0
-0.0625,0.11341,1.375,-0.0625,-0.062654,1.3438,1.3811,1.3467,0
-0.0625,0.11495,1.375,-0.0625,-0.062418,1.3438,1.3812,1.3467,0
-0.0625,0.11705,1.375,-0.0625,-0.062282,1.3438,1.3814,1.3466,0
-0.0625,0.1194,1.375,-0.0625,-0.062283,1.3438,1.3816,1.3466,0
-0.0625,0.1217,1.375,-0.0625,-0.062421,1.3438,1.3818,1.3467,0
-0.0625,0.12365,1.375,-0.0625,-0.062659,1.3438,1.382,1.3467,0
-0.0625,0.12503,1.375,-0.0625,-0.062925,1.3438,1.3821,1.3467,0
-0.0625,0.1257,1.375,-0.0625,-0.063127,1.3438,1.3822,1.3467,0
-0.0625,0.12563,1.375,-0.0625,-0.063163,1.3438,1.3821,1.3467,0
-0.0625,0.12491,1.375,-0.0625,-0.062943,1.3438,1.3821,1.3467,0
-0.0625,0.12374,1.375,-0.0625,-0.062416,1.3438,1.382,1.3466,0
-0.0625,0.12236,1.375,-0.0625,-0.061585,1.3438,1.3818,1.3466,0
-0.0625,0.12108,1.375,-0.0625,-0.060526,1.3438,1.3817,1.3466,0
-0.0625,0.12015,1.375,-0.0625,-0.059387,1.3438,1.3816,1.3465,0
-0.0625,0.11974,1.375,-0.0625,-0.05836,1.3438,1.3816,1.3465,0
-0.0625,0.11993,1.375,-0.0625,-0.057645,1.3438,1.3816,1.3464,0
-0.0625,0.12062,1.375,-0.0625,-0.057393,1.3438,1.3817,1.3464,0
-0.0625,0.12165,1.375,-0.0625,-0.057657,1.3438,1.3818,1.3464,0
-0.0625,0.1228,1.375,-0.0625,-0.058379,1.3438,1.3819,1.3465,0
-0.0625,0.12387,1.3751,-0.0625,-0.059402,1.3438,1.382,1.3465,0
-0.0625,0.12472,1.3751,-0.0625,-0.060527,1.3438,1.3821,1.3466,0
-0.0625,0.12529,1.3751,-0.0625,-0.061561,1.3438,1.3822,1.3466,0
-0.0625,0.12561,1.375,-0.0625,-0.062363,1.3438,1.3822,1.3466,0
-0.0625,0.12574,1.375,-0.0625,-0.062864,1.3438,1.3821,1.3467,0
-0.0625,0.12575,1.3749,-0.0625,-0.063072,1.3438,1.3821,1.3467,0
-0.0625,0.12573,1.3749,-0.0625,-0.06305,1.3438,1.382,1.3467,0
-0.0625,0.12568,1.3748,-0.0625,-0.062892,1.3438,1.382,1.3467,0
-0.0625,0.1256,1.3748,-0.0625,-0.062701,1.3438,1.3819,1.3467,0
-0.0625,0.12541,1.3748,-0.0625,-0.062561,1.3438,1.382,1.3467,0
-0.0625,0.12506,1.3749,-0.0625,-0.062523,1.3438,1.382,1.3467,0
-0.0625,0.12445,1.3751,-0.0625,-0.062594,1.3438,1.3822,1.3467,0
-0.0625,0.12357,1.3753,-0.0625,-0.062739,1.3438,1.3823,1.3467,0
-0.0625,0.12245,1.3756,-0.0625,-0.062888,1.3438,1.3824,1.3467,0
-0.0625,0.12117,1.3757,-0.0625,-0.062954,1.3438,1.3824,1.3467,0
-0.0625,0.11989,1.3757,-0.0625,-0.06285,1.3438,1.3823,1.3467,0
-0.0625,0.11877,1.3754,-0.0625,-0.062514,1.3438,1.3819,1.3467,0
-0.0625,0.11796,1.3749,-0.0625,-0.061933,1.3438,1.3813,1.3466,0
-0.0625,0.11758,1.374,-0.0625,-0.061154,1.3438,1.3805,1.3466,0
-0.0625,0.11769,1.373,-0.0625,-0.060288,1.3438,1.3794,1.3466,0
-0.0625,0.11829,1.3719,-0.0625,-0.059491,1.3438,1.3784,1.3465,0
-0.0625,0.11932,1.3709,-0.0625,-0.058926,1.3438,1.3775,1.3465,0
-0.0625,0.12065,1.3701,-0.0625,-0.058707,1.3438,1.3769,1.3465,0
-0.0625,0.12205,1.3699,-0.0625,-0.058845,1.3438,1.3767,1.3465,0
-0.0625,0.12329,1.3701,-0.0625,-0.059213,1.3438,1.3771,1.3465,0
-0.0625,0.1241,1.3709,-0.0625,-0.059564,1.3438,1.3779,1.3465,0
-0.0625,0.12432,1.3719,-0.0625,-0.059591,1.3438,1.3789,1.3465,0
-0.0625,0.12388,1.373,-0.0625,-0.05903,1.3438,1.38,1.3465,0
-0.0625,0.12282,1.374,-0.0625,-0.057759,1.3438,1.3809,1.3464,0
-0.0625,0.12135,1.3749,-0.0625,-0.055862,1.3438,1.3816,1.3464,0
-0.0625,0.11972,1.3754,-0.0625,-0.053633,1.3438,1.382,1.3463,0
-0.0625,0.11824,1.3757,-0.0625,-0.051512,1.3438,1.3822,1.3462,0
-0.0625,0.11717,1.3757,-0.0625,-0.049981,1.3438,1.3821,1.3461,0
-0.0625,0.11669,1.3756,-0.0625,-0.049431,1.3438,1.3819,1.3461,0
-0.0625,0.11688,1.3753,-0.0625,-0.05006,1.3438,1.3817,1.3461,0
-0.0625,0.1177,1.3751,-0.0625,-0.051811,1.3438,1.3816,1.3462,0
-0.0625,0.11901,1.3749,-0.0625,-0.054378,1.3438,1.3815,1.3463,0
-0.0625,0.12059,1.3748,-0.0625,-0.057268,1.3438,1.3815,1.3464,0
-0.0625,0.12221,1.3748,-0.0625,-0.059908,1.3438,1.3816,1.3465,0
-0.0625,0.12364,1.3748,-0.0625,-0.061763,1.3438,1.3818,1.3466,0
-0.0625,0.12476,1.3749,-0.0625,-0.062437,1.3438,1.3819,1.3467,0
-0.0625,0.12547,1.3749,-0.0625,-0.061747,1.3438,1.3821,1.3466,0
-0.0625,0.12581,1.375,-0.0625,-0.059745,1.3438,1.3821,1.3465,0
-0.0625,0.12583,1.375,-0.0625,-0.056705,1.3438,1.3822,1.3464,0
-0.0625,0.12566,1.3751,-0.0625,-0.053071,1.3438,1.3822,1.3462,0
-0.0625,0.1254,1.3751,-0.0625,-0.049385,1.3438,1.3822,1.3461,0
-0.0625,0.12513,1.3751,-0.0625,-0.046202,1.3438,1.3821,1.346,0
-0.0625,0.12493,1.375,-0.0625,-0.044,1.3438,1.3821,1.3459,0
-0.0625,0.12481,1.375,-0.0625,-0.043104,1.3438,1.3821,1.3459,0
-0.0625,0.12479,1.375,-0.0625,-0.04363,1.3438,1.3821,1.3459,0
-0.0625,0.12483,1.375,-0.0625,-0.045471,1.3438,1.3821,1.346,0
-0.0625,0.1249,1.375,-0.0625,-0.048332,1.3438,1.3821,1.3461,0
-0.0625,0.12498,1.375,-0.0625,-0.051799,1.3438,1.3821,1.3462,0
-0.0625,0.12502,1.375,-0.0625,-0.055418,1.3438,1.3821,1.3463,0
-0.0625,0.12501,1.375,-0.0625,-0.058763,1.3438,1.3821,1.3465,0
-0.0625,0.12497,1.375,-0.0625,-0.061489,1.3438,1.3821,1.3466,0
-0.0625,0.1249,1.375,-0.0625,-0.063364,1.3438,1.3821,1.3467,0
-0.0625,0.12482,1.375,-0.0625,-0.064281,1.3438,1.3821,1.3467,0
-0.0625,0.12479,1.375,-0.0625,-0.064252,1.3438,1.3821,1.3467,0
-0.0625,0.12482,1.375,-0.0625,-0.063388,1.3437,1.3821,1.3467,0
-0.0625,0.12495,1.375,-0.0625,-0.061881,1.3437,1.3821,1.3466,0
-0.0625,0.12516,1.375,-0.0625,-0.059978,1.3437,1.3821,1.3465,0
-0.0625,0.12543,1.375,-0.0625,-0.057952,1.3438,1.3821,1.3465,0
-0.0625,0.12568,1.375,-0.0625,-0.056072,1.3438,1.3821,1.3464,0
-0.0625,0.12584,1.375,-0.0625,-0.054555,1.3438,1.3822,1.3463,0
-0.0625,0.12578,1.375,-0.0625,-0.053534,1.3438,1.3822,1.3463,0
-0.0625,0.12541,1.375,-0.0625,-0.053031,1.3438,1.3821,1.3462,0
-0.0625,0.12466,1.375,-0.0625,-0.052964,1.3438,1.3821,1.3462,0
-0.0625,0.12353,1.375,-0.0625,-0.053174,1.3438,1.382,1.3463,0
-0.0625,0.1221,1.375,-0.0625,-0.053476,1.3438,1.3818,1.3463,0
-0.0625,0.12052,1.375,-0.0625,-0.053704,1.3438,1.3817,1.3463,0
-0.0625,0.11902,1.375,-0.0625,-0.053754,1.3438,1.3816,1.3463,0
-0.0625,0.11783,1.375,-0.0625,-0.053588,1.3438,1.3815,1.3463,0
-0.0625,0.11713,1.375,-0.0625,-0.053231,1.3438,1.3814,1.3463,0
-0.0625,0.11704,1.375,-0.0625,-0.052742,1.3438,1.3814,1.3462,0
-0.0625,0.11756,1.375,-0.0625,-0.052177,1.3438,1.3814,1.3462,0
-0.0625,0.11856,1.375,-0.0625,-0.051557,1.3438,1.3815,1.3462,0
-0.0625,0.11985,1.375,-0.0625,-0.050856,1.3438,1.3816,1.3462,0
-0.0625,0.12114,1.375,-0.0625,-0.050032,1.3438,1.3817,1.3461,0
-0.0625,0.12217,1.375,-0.0625,-0.049078,1.3438,1.3818,1.3461,0
-0.0625,0.12274,1.375,-0.0625,-0.048067,1.3438,1.3819,1.3461,0
-0.0625,0.12278,1.375,-0.0625,-0.047163,1.3438,1.3819,1.346,0
-0.0625,0.12236,1.375,-0.0625,-0.046587,1.3438,1.3818,1.346,0
-0.0625,0.12167,1.375,-0.0625,-0.046546,1.3438,1.3818,1.346,0
-0.0625,0.12098,1.375,-0.0625,-0.047162,1.3438,1.3817,1.346,0
-0.0625,0.12052,1.375,-0.0625,-0.048421,1.3438,1.3817,1.3461,0
-0.0625,0.12047,1.375,-0.0625,-0.050156,1.3438,1.3817,1.3461,0
-0.0625,0.12085,1.375,-0.0625,-0.05208,1.3438,1.3817,1.3462,0
-0.0625,0.12161,1.375,-0.0625,-0.053858,1.3438,1.3818,1.3463,0
-0.0625,0.12259,1.375,-0.0625,-0.055184,1.3438,1.3819,1.3463,0
-0.0625,0.12363,1.375,-0.0625,-0.055844,1.3438,1.382,1.3464,0
-0.0625,0.12459,1.375,-0.0625,-0.05576,1.3438,1.382,1.3464,0
-0.0625,0.12538,1.375,-0.0625,-0.055009,1.3438,1.3821,1.3463,0
-0.0625,0.12594,1.375,-0.0625,-0.053805,1.3438,1.3822,1.3463,0
-0.0625,0.12625,1.375,-0.0625,-0.05245,1.3438,1.3822,1.3462,0
-0.0625,0.1263,1.375,-0.0625,-0.05125,1.3438,1.3822,1.3462,0
-0.0625,0.12609,1.375,-0.0625,-0.050431,1.3438,1.3822,1.3461,0
-0.0625,0.12561,1.375,-0.0625,-0.050083,1.3438,1.3821,1.3461,0
-0.0625,0.12487,1.375,-0.0625,-0.050152,1.3438,1.3821,1.3461,0
-0.0625,0.12391,1.375,-0.0625,-0.050473,1.3438,1.382,1.3461,0
-0.0625,0.1228,1.375,-0.0625,-0.050846,1.3438,1.3819,1.3462,0
-0.0625,0.12167,1.375,-0.0625,-0.051103,1.3438,1.3818,1.3462,0
-0.0625,0.1207,1.375,-0.0625,-0.051156,1.3438,1.3817,1.3462,0
-0.0625,0.12005,1.375,-0.0625,-0.051,1.3438,1.3816,1.3462,0
-0.0625,0.11986,1.375,-0.0625,-0.050684,1.3438,1.3816,1.3462,0
-0.0625,0.12016,1.375,-0.0625,-0.050271,1.3438,1.3817,1.3461,0
-0.0625,0.1209,1.375,-0.0625,-0.049804,1.3438,1.3817,1.3461,0
-0.0625,0.12192,1.375,-0.0625,-0.049291,1.3438,1.3818,1.3461,0
-0.0625,0.12304,1.375,-0.0625,-0.048706,1.3438,1.3819,1.3461,0
-0.0625,0.12407,1.375,-0.0625,-0.048018,1.3438,1.382,1.3461,0
-0.0625,0.12489,1.375,-0.0625,-0.047239,1.3438,1.3821,1.346,0
-0.0625,0.12542,1.375,-0.0625,-0.046473,1.3438,1.3821,1.346,0
-0.0625,0.12567,1.375,-0.0625,-0.045952,1.3438,1.3821,1.346,0
-0.0625,0.12569,1.375,-0.0625,-0.046008,1.3438,1.3821,1.346,0
-0.0625,0.12555,1.375,-0.0625,-0.047002,1.3438,1.3821,1.346,0
-0.0625,0.12534,1.375,-0.0625,-0.049202,1.3438,1.3821,1.3461,0
-0.0625,0.12512,1.375,-0.0625,-0.052672,1.3438,1.3821,1.3462,0
-0.0625,0.12494,1.375,-0.0625,-0.057207,1.3438,1.3821,1.3464,0
-0.0625,0.12484,1.375,-0.0625,-0.062349,1.3438,1.3821,1.3466,0
